time,Susceptible,Infected,Recovered
65.54621848739495,8.597583173790578e-05,0.06477644184854152,0.9351375823197212
66.38655462184875,8.371464067948964e-05,0.06211334340848528,0.9378029419508358
67.22689075630252,8.160221987818782e-05,0.059559675560144805,0.9403587222199775
68.0672268907563,7.962679261738172e-05,0.05711094840554442,0.9428094248018387
68.90756302521008,7.777745178982284e-05,0.05476285320031501,0.9451593693478957
69.74789915966387,7.60445301637259e-05,0.05251126021816234,0.9474126952516745
70.58823529411765,7.441915525832714e-05,0.05035220730350228,0.9495733735412399
71.42857142857143,7.289319574833109e-05,0.04828189312701819,0.951645213677234
72.26890756302521,7.145921874619528e-05,0.046296672879006594,0.9536318679022477
73.10924369747899,7.011051961722592e-05,0.0443930521473184,0.9555368373330649
73.94957983193278,6.884121265178393e-05,0.042567681094516474,0.9573634776928323
74.78991596638656,6.764590534694313e-05,0.040817347045648156,0.9591150070490054
75.63025210084034,6.651917464129603e-05,0.03913896522867642,0.9607945155966828
76.47058823529412,6.545637567764213e-05,0.03752957996483695,0.962404963659486
77.3109243697479,6.44533249328272e-05,0.035986357382236225,0.9639491892928316
78.15126050420169,6.35059618390354e-05,0.034506578252724456,0.9654299157854371
78.99159663865547,6.261061991805976e-05,0.03308763550117726,0.9668497538789053
79.83193277310924,6.17639686109046e-05,0.03172702947187267,0.968211206559517
80.67226890756302,6.096289401869217e-05,0.030422362728411968,0.9695166743775699
81.5126050420168,6.020451127042286e-05,0.02917133624014174,0.9707684592485885
82.3529411764706,5.9486178640463905e-05,0.02797174575265305,0.971968768068707
83.19327731092437,5.8805446135947945e-05,0.026821477440913812,0.9731197171129508
84.03361344537815,5.816001934464831e-05,0.025718503813434775,0.9742233361672211
84.87394957983193,5.754778647312123e-05,0.024660880979229173,0.9752815712342983
85.71428571428572,5.6966790186015636e-05,0.023646744958972902,0.9762962882508416
86.5546218487395,5.641519355119493e-05,0.02267430804314115,0.9772692767633082
87.39495798319328,5.58912944383243e-05,0.021741856137877623,0.9782022525676846
88.23529411764706,5.539351293570434e-05,0.020847745738116263,0.9790968607489485
89.07563025210084,5.4920355798790234e-05,0.01999040023623838,0.9799546794079633
89.91596638655463,5.447043314029182e-05,0.019168307950784315,0.980777221616076
90.75630252100841,5.4042459944928215e-05,0.018380019774255785,0.9815659377657998
91.59663865546219,5.363524803637147e-05,0.017624146617122007,0.9823222181348421
92.43697478991596,5.3247695481400565e-05,0.016899356813458707,0.9830473954910603
93.27731092436974,5.287871024519525e-05,0.016204371210135893,0.9837427500796194
94.11764705882354,5.252729013431343e-05,0.01553796405746715,0.9844095086523991
94.95798319327731,5.219250842970251e-05,0.014898960539180738,0.98504884695239
95.7983193277311,5.187350352412395e-05,0.01428623453619969,0.9856618919602766
96.63865546218487,5.156946588503667e-05,0.013698706189283774,0.9862497243448317
97.47899159663865,5.127960127476431e-05,0.013135338312476477,0.9868133820862492
98.31932773109244,5.1003181107834126e-05,0.012595137357569307,0.9873538594613234
99.15966386554622,5.073952487016407e-05,0.012077150957332842,0.9878721095177975
100.0,5.0487997120354065e-05,0.011580466289789296,0.9883690457130908
